Produktgruppe,RowID,Phase,Datumsfeld,Datum,Mitarbeiter
NA,6659243763699588,1,Kontrolle,2025-09-05,DM
NA,2366750368862084,1,Kontrolle,2025-09-05,DM
NA,2366750368862084,2,BE am,2025-09-05,LK
NA,1240850462019460,2,BE am,2025-08-19,SM
NA,1240850462019460,3,K am,2025-08-26,SM
NA,5744450089389956,1,Kontrolle,2025-09-05,DM
NA,2648225345572740,1,Kontrolle,2025-08-08,DM
NA,2648225345572740,2,BE am,2025-08-11,DM
NA,2648225345572740,3,K am,2025-08-21,SM
NA,7151824972943236,1,Kontrolle,2025-08-08,DM
NA,7151824972943236,2,BE am,2025-08-12,DM
NA,6025925066100612,1,Kontrolle,2025-08-21,SM
NA,3774125252415364,1,Kontrolle,2025-08-08,DM
NA,3774125252415364,2,BE am,2025-08-12,DM
NA,3774125252415364,3,K am,2025-08-26,SM
NA,8277724879785860,1,Kontrolle,2025-08-08,DM
NA,8277724879785860,2,BE am,2025-08-18,LK
NA,959375485308804,1,Kontrolle,2025-08-08,DM
NA,959375485308804,2,BE am,2025-08-12,DM
NA,959375485308804,3,K am,2025-08-26,SM
NA,3211175298994052,1,Kontrolle,2025-08-08,DM
NA,3211175298994052,2,BE am,2025-08-12,DM
NA,7714774926364548,1,Kontrolle,2025-08-08,DM
NA,7714774926364548,2,BE am,2025-08-12,DM
NA,6588875019521924,1,Kontrolle,2025-08-08,DM
NA,6588875019521924,2,BE am,2025-08-25,SM
NA,4337075205836676,1,Kontrolle,2025-08-08,DM
NA,4337075205836676,2,BE am,2025-08-25,SM
NA,8840674833207172,1,Kontrolle,2025-08-08,DM
NA,8840674833207172,2,BE am,2025-09-05,LK
NA,255688043532164,1,Kontrolle,2025-08-08,DM
NA,255688043532164,2,BE am,2025-08-19,LK
NA,4759287670902660,1,Kontrolle,2025-08-08,DM
NA,4759287670902660,2,BE am,2025-08-25,SM
NA,5885187577745284,1,Kontrolle,2025-09-01,SM
NA,818637996953476,1,Kontrolle,2025-08-27,LK
NA,7574037438009220,1,Kontrolle,2025-08-08,DM
NA,6448137531166596,1,Kontrolle,2025-08-08,DM
NA,6448137531166596,2,BE am,2025-08-18,LK
NA,537163020242820,1,Kontrolle,2025-08-27,LK
NA,2788962833928068,1,Kontrolle,2025-08-08,DM
NA,2788962833928068,2,BE am,2025-08-19,LK
NA,7292562461298564,1,Kontrolle,2025-08-08,DM
NA,7292562461298564,2,BE am,2025-08-12,LK
NA,3914862740770692,3,K am,2025-08-21,SM
NA,1100112973664132,1,Kontrolle,2025-09-05,DM
NA,5603712601034628,1,Kontrolle,2025-09-05,DM
NA,3351912787349380,1,Kontrolle,2025-09-05,DM
NA,3351912787349380,2,BE am,2025-09-05,LK
NA,2226012880506756,3,K am,2025-08-21,SM
NA,6729612507877252,1,Kontrolle,2025-09-02,SM
NA,4477812694192004,2,BE am,2025-08-12,DM
NA,4477812694192004,3,K am,2025-08-26,SM
NA,8981412321562500,1,Kontrolle,2025-09-05,DM
NA,8981412321562500,2,BE am,2025-09-05,LK
NA,4530589252325252,1,Kontrolle,2025-09-05,DM
NA,1152889531797380,2,BE am,2025-08-19,LK
NA,5656489159167876,1,Kontrolle,2025-09-05,DM
NA,5093539205746564,1,Kontrolle,2025-09-05,DM
NA,7345339019431812,2,BE am,2025-08-19,SM
NA,1715839485218692,3,K am,2025-08-21,SM
NA,6219439112589188,1,Kontrolle,2025-09-02,SM
NA,3967639298903940,1,Kontrolle,2025-09-05,DM
NA,8471238926274436,1,Kontrolle,2025-09-01,SM
NA,7063864042721156,1,Kontrolle,2025-09-05,DM
NA,3686164322193284,2,BE am,2025-09-04,LK
NA,8189763949563780,1,Kontrolle,2025-09-05,DM
NA,3123214368771972,3,K am,2025-08-21,SM
NA,7626813996142468,3,K am,2025-08-21,SM
NA,1997314461929348,1,Kontrolle,2025-09-05,DM
NA,6500914089299844,1,Kontrolle,2025-09-05,DM
NA,4249114275614596,1,Kontrolle,2025-09-05,DM
NA,2419526926995332,3,K am,2025-08-26,SM
NA,6360176600944516,1,Kontrolle,2025-09-05,DM
NA,4108376787259268,1,Kontrolle,2025-09-05,DM
NA,8611976414629764,3,K am,2025-08-21,SM
NA,4952801717391236,1,Kontrolle,2025-08-08,DM
NA,4952801717391236,2,BE am,2025-08-11,DM
NA,4952801717391236,3,K am,2025-08-21,SM
NA,2701001903705988,1,Kontrolle,2025-09-02,SM
NA,7204601531076484,1,Kontrolle,2025-09-05,DM
NA,1575101996863364,1,Kontrolle,2025-08-08,DM
NA,1575101996863364,2,BE am,2025-08-12,DM
NA,1575101996863364,3,K am,2025-08-26,SM
NA,1012152043442052,2,BE am,2025-08-25,SM
NA,1012152043442052,3,K am,2025-08-27,LK
NA,8893451391340420,1,Kontrolle,2025-09-05,DM
NA,97358369132420,2,BE am,2025-08-18,LK
NA,97358369132420,3,K am,2025-08-26,SM
NA,4600957996502916,1,Kontrolle,2025-09-05,DM
NA,2349158182817668,1,Kontrolle,2025-09-05,DM
NA,6852757810188164,1,Kontrolle,2025-09-05,DM
NA,5163907949924228,1,Kontrolle,2025-09-05,DM
NA,378833345843076,1,Kontrolle,2025-08-08,DM
NA,378833345843076,2,BE am,2025-08-11,DM
NA,378833345843076,3,K am,2025-08-21,SM
NA,4882432973213572,1,Kontrolle,2025-09-05,DM
NA,2630633159528324,1,Kontrolle,2025-08-08,DM
NA,2630633159528324,2,BE am,2025-08-18,LK
NA,2630633159528324,3,K am,2025-08-26,SM
NA,7134232786898820,1,Kontrolle,2025-09-05,DM
NA,3756533066370948,1,Kontrolle,2025-09-01,SM
NA,8260132693741444,1,Kontrolle,2025-09-02,SM
NA,5445382926634884,1,Kontrolle,2025-09-05,DM
NA,7697182740320132,1,Kontrolle,2025-09-05,DM
NA,8823082647162756,1,Kontrolle,2025-09-05,DM
NA,2489895671172996,1,Kontrolle,2025-08-08,DM
NA,2489895671172996,2,BE am,2025-08-19,SM
NA,2489895671172996,3,K am,2025-08-26,SM
NA,1363995764330372,1,Kontrolle,2025-08-26,SM
NA,5867595391700868,1,Kontrolle,2025-09-05,DM
NA,3615795578015620,1,Kontrolle,2025-09-05,DM
NA,5304645438279556,1,Kontrolle,2025-09-01,SM
NA,8682345158807428,1,Kontrolle,2025-09-05,DM
NA,519570834198404,1,Kontrolle,2025-09-05,DM
NA,7274970275254148,1,Kontrolle,2025-09-01,SM
NA,6149070368411524,1,Kontrolle,2025-09-05,DM
NA,1082520787619716,1,Kontrolle,2025-09-05,DM
NA,7837920228675460,1,Kontrolle,2025-09-05,DM
NA,2208420694462340,1,Kontrolle,2025-09-01,SM
NA,8963820135518084,1,Kontrolle,2025-08-27,LK
NA,5691673531256708,3,K am,2025-08-26,SM
NA,625123950464900,1,Kontrolle,2025-09-01,SM
NA,1751023857307524,3,K am,2025-08-26,SM
NA,6254623484678020,1,Kontrolle,2025-09-05,DM
NA,4002823670992772,1,Kontrolle,2025-09-05,DM
NA,8506423298363268,1,Kontrolle,2025-09-05,DM
NA,4847248601124740,3,K am,2025-08-28,LK
NA,2595448787439492,3,K am,2025-08-27,LK
NA,7099048414809988,2,BE am,2025-08-19,LK
NA,1469548880596868,1,Kontrolle,2025-09-05,DM
NA,8224948321652612,3,K am,2025-08-26,SM
NA,7661998368231300,1,Kontrolle,2025-09-05,DM
NA,2032498834018180,3,K am,2025-08-26,SM
NA,4284298647703428,1,Kontrolle,2025-09-05,DM
NA,8787898275073924,3,K am,2025-08-27,LK
NA,202911485398916,3,K am,2025-08-27,LK
NA,2454711299084164,1,Kontrolle,2025-09-05,DM
NA,1328811392241540,3,K am,2025-08-27,LK
NA,3580611205926788,1,Kontrolle,2025-09-05,DM
NA,3017661252505476,3,K am,2025-08-26,SM
NA,4143561159348100,3,K am,2025-08-27,LK
NA,8647160786718596,1,Kontrolle,2025-09-01,SM
NA,484386462109572,3,K am,2025-08-27,LK
NA,4987986089480068,1,Kontrolle,2025-09-05,DM
NA,2736186275794820,3,K am,2025-08-27,LK
NA,1610286368952196,3,K am,2025-08-27,LK
NA,3862086182637444,3,K am,2025-08-27,LK
NA,8365685810007940,2,BE am,2025-08-19,LK
NA,7802735856586628,1,Kontrolle,2025-09-01,SM
NA,2173236322373508,3,K am,2025-08-21,SM
NA,4636142368591748,1,Kontrolle,2025-08-07,SM
NA,2384342554906500,3,K am,2025-08-28,LK
NA,6887942182276996,2,BE am,2025-08-20,SM
NA,6887942182276996,3,K am,2025-08-28,LK
NA,1258442648063876,3,K am,2025-08-28,LK
NA,8013842089119620,3,K am,2025-08-28,LK
NA,695492694642564,3,K am,2025-08-28,LK
NA,5199092322013060,2,BE am,2025-08-19,LK
NA,6324992228855684,3,K am,2025-08-26,SM
NA,4073192415170436,1,Kontrolle,2025-09-01,SM
NA,4917617345302404,3,K am,2025-08-27,LK
NA,7169417158987652,1,Kontrolle,2025-08-08,DM
NA,6043517252145028,1,Kontrolle,2025-08-26,SM
NA,3791717438459780,3,K am,2025-08-27,LK
NA,5480567298723716,3,K am,2025-08-27,LK
NA,3228767485038468,1,Kontrolle,2025-08-08,DM
NA,3228767485038468,2,BE am,2025-08-19,LK
NA,3228767485038468,3,K am,2025-08-27,LK
NA,2102867578195844,3,K am,2025-08-27,LK
NA,8858267019251588,3,K am,2025-08-26,SM
NA,8154579577474948,3,K am,2025-08-27,LK
NA,836230182997892,3,K am,2025-08-27,LK
NA,3088029996683140,3,K am,2025-08-27,LK
NA,7591629624053636,1,Kontrolle,2025-08-27,LK
NA,1962130089840516,3,K am,2025-08-27,LK
NA,4213929903525764,3,K am,2025-08-27,LK
NA,5058354833657732,3,K am,2025-08-26,SM
NA,2806555019972484,1,Kontrolle,2025-08-11,DM
NA,2806555019972484,2,BE am,2025-08-18,LK
NA,2806555019972484,3,K am,2025-08-21,SM
NA,3369504973393796,1,Kontrolle,2025-09-02,SM
NA,2243605066551172,3,K am,2025-08-27,LK
NA,6747204693921668,3,K am,2025-08-28,LK
NA,1130899299241860,1,Kontrolle,2025-08-11,DM
NA,1130899299241860,2,BE am,2025-08-11,DM
NA,1130899299241860,3,K am,2025-08-26,SM
NA,5634498926612356,1,Kontrolle,2025-08-11,DM
NA,5634498926612356,2,BE am,2025-08-11,DM
NA,5634498926612356,3,K am,2025-08-21,SM
NA,3382699112927108,3,K am,2025-08-28,LK
NA,7886298740297604,1,Kontrolle,2025-09-01,SM
NA,5071548973191044,3,K am,2025-08-28,LK
NA,1693849252663172,1,Kontrolle,2025-09-01,SM
NA,3945649066348420,1,Kontrolle,2025-08-27,SM
NA,8449248693718916,3,K am,2025-08-28,LK
NA,286474369109892,3,K am,2025-08-28,LK
NA,2538274182795140,3,K am,2025-08-28,LK
NA,5915973903323012,1,Kontrolle,2025-09-01,SM
NA,3664174089637764,3,K am,2025-08-21,SM
NA,8167773717008260,1,Kontrolle,2025-08-11,DM
NA,8167773717008260,2,BE am,2025-08-11,DM
NA,8167773717008260,3,K am,2025-08-21,SM
NA,849424322531204,1,Kontrolle,2025-09-02,SM
NA,3101224136216452,1,Kontrolle,2025-09-01,SM
NA,7604823763586948,1,Kontrolle,2025-08-27,SM
NA,1975324229373828,3,K am,2025-08-28,LK
NA,4227124043059076,3,K am,2025-08-28,LK
NA,4649336508125060,3,K am,2025-08-28,LK
NA,2397536694439812,3,K am,2025-08-28,LK
NA,6901136321810308,2,BE am,2025-09-04,LK
NA,8027036228652932,1,Kontrolle,2025-08-11,DM
NA,8027036228652932,2,BE am,2025-08-11,DM
NA,8027036228652932,3,K am,2025-08-21,SM
NA,708686834175876,3,K am,2025-08-26,SM
NA,2960486647861124,1,Kontrolle,2025-09-02,SM
NA,1834586741018500,1,Kontrolle,2025-09-01,SM
NA,6338186368388996,3,K am,2025-08-27,SM
NA,427211857465220,1,Kontrolle,2025-08-28,LK
NA,427211857465220,2,BE am,2025-09-05,LK
NA,7182611298520964,3,K am,2025-08-28,LK
NA,1553111764307844,3,K am,2025-08-28,LK
NA,3241961624571780,1,Kontrolle,2025-09-01,SM
NA,8871461158784900,1,Kontrolle,2025-09-01,SM
NA,75368136576900,3,K am,2025-08-27,SM
NA,3453067857104772,2,BE am,2025-08-19,LK
NA,3453067857104772,3,K am,2025-08-28,LK
NA,1764217996840836,2,BE am,2025-08-19,LK
NA,1764217996840836,3,K am,2025-08-28,LK
NA,4016017810526084,1,Kontrolle,2025-08-11,DM
NA,4016017810526084,2,BE am,2025-08-19,SM
NA,4016017810526084,3,K am,2025-08-26,SM
NA,1482743020130180,3,K am,2025-08-27,SM
NA,3734542833815428,3,K am,2025-08-28,LK
NA,919793066708868,3,K am,2025-08-28,LK
NA,3171592880394116,3,K am,2025-08-28,LK
NA,4297492787236740,1,Kontrolle,2025-09-01,SM
NA,8801092414607236,3,K am,2025-08-29,LK
NA,216105624932228,3,K am,2025-08-29,LK
NA,4719705252302724,3,K am,2025-08-29,LK
NA,6971505065987972,3,K am,2025-08-29,LK
NA,1342005531774852,3,K am,2025-08-26,SM
NA,5282655205724036,1,Kontrolle,2025-08-27,SM
NA,1904955485196164,2,BE am,2025-08-12,LK
NA,1904955485196164,3,K am,2025-08-28,LK
NA,497580601642884,3,K am,2025-08-26,SM
NA,5001180229013380,3,K am,2025-08-21,SM
NA,8378879949541252,3,K am,2025-08-28,LK
NA,1060530555064196,3,K am,2025-08-28,LK
NA,3312330368749444,3,K am,2025-08-28,LK
NA,7815929996119940,3,K am,2025-08-28,LK
NA,2186430461906820,2,BE am,2025-08-19,LK
NA,2186430461906820,3,K am,2025-08-28,LK
NA,6690030089277316,2,BE am,2025-08-19,LK
NA,4438230275592068,3,K am,2025-08-28,LK
NA,4543783391858564,1,Kontrolle,2025-09-01,SM
NA,2291983578173316,1,Kontrolle,2025-08-27,SM
NA,1166083671330692,3,K am,2025-08-26,SM
NA,5106733345279876,3,K am,2025-08-28,LK
NA,7358533158965124,3,K am,2025-08-28,LK
NA,8484433065807748,2,BE am,2025-08-19,LK
NA,8484433065807748,3,K am,2025-08-28,LK
NA,321658741198724,1,Kontrolle,2025-08-28,LK
NA,321658741198724,2,BE am,2025-09-05,LK
NA,7077058182254468,1,Kontrolle,2025-09-01,SM
NA,1447558648041348,3,K am,2025-08-28,LK
NA,5951158275411844,2,BE am,2025-08-19,LK
NA,5951158275411844,3,K am,2025-08-28,LK
NA,8202958089097092,1,Kontrolle,2025-08-11,DM
NA,8202958089097092,2,BE am,2025-08-19,SM
NA,8202958089097092,3,K am,2025-08-26,SM
NA,2010508601462660,1,Kontrolle,2025-08-27,SM
NA,180921252843396,3,K am,2025-08-28,LK
NA,4684520880213892,3,K am,2025-08-28,LK
NA,3558620973371268,3,K am,2025-08-26,SM
NA,1869771113107332,3,K am,2025-08-28,SM
NA,6373370740477828,1,Kontrolle,2025-08-28,LK
NA,8625170554163076,3,K am,2025-08-28,LK
NA,4965995856924548,3,K am,2025-08-28,LK
NA,2714196043239300,3,K am,2025-08-28,LK
NA,7217795670609796,2,BE am,2025-08-19,LK
NA,8343695577452420,1,Kontrolle,2025-09-01,SM
NA,2151246089817988,1,Kontrolle,2025-09-01,SM
NA,6654845717188484,2,BE am,2025-08-19,SM
NA,6654845717188484,3,K am,2025-08-28,SM
NA,1236452415508356,2,BE am,2025-08-19,LK
NA,5177102089457540,1,Kontrolle,2025-09-01,SM
NA,2925302275772292,3,K am,2025-08-26,SM
NA,7428901903142788,3,K am,2025-08-21,SM
NA,3769727205904260,2,BE am,2025-08-19,LK
NA,3769727205904260,3,K am,2025-08-28,LK
NA,8273326833274756,2,BE am,2025-08-19,LK
NA,7710376879853444,1,Kontrolle,2025-08-11,DM
NA,7710376879853444,2,BE am,2025-08-19,SM
NA,7710376879853444,3,K am,2025-08-26,SM
NA,251289997021060,1,Kontrolle,2025-09-01,SM
NA,4754889624391556,1,Kontrolle,2025-08-28,SM
NA,1377189903863684,3,K am,2025-08-28,LK
NA,8132589344919428,3,K am,2025-08-28,LK
NA,814239950442372,2,BE am,2025-08-19,LK
NA,814239950442372,3,K am,2025-08-28,LK
NA,5317839577812868,2,BE am,2025-08-19,LK
NA,4191939670970244,1,Kontrolle,2025-08-11,DM
NA,4191939670970244,2,BE am,2025-08-11,DM
NA,4191939670970244,3,K am,2025-08-26,SM
NA,8414064321630084,3,K am,2025-08-28,LK
NA,5599314554523524,3,K am,2025-08-28,LK
NA,3347514740838276,2,BE am,2025-08-19,LK
NA,3347514740838276,3,K am,2025-08-28,LK
NA,7851114368208772,2,BE am,2025-09-04,LK
NA,8977014275051396,3,K am,2025-08-28,LK
NA,22591578443652,3,K am,2025-08-26,SM
NA,7903890926342020,3,K am,2025-08-28,LK
NA,7340940972920708,3,K am,2025-08-28,LK
NA,1711441438707588,2,BE am,2025-08-19,LK
NA,1711441438707588,3,K am,2025-08-28,LK
NA,6215041066078084,2,BE am,2025-09-04,LK
NA,4807666182524804,3,K am,2025-08-28,LK
NA,2555866368839556,3,K am,2025-08-26,SM
NA,7059465996210052,3,K am,2025-08-21,SM
NA,8185365903052676,1,Kontrolle,2025-09-01,SM
NA,5370616135946116,3,K am,2025-08-28,LK
NA,7622415949631364,1,Kontrolle,2025-08-28,LK
NA,6496516042788740,3,K am,2025-08-28,LK
NA,4244716229103492,2,BE am,2025-08-19,LK
NA,4244716229103492,3,K am,2025-08-28,LK
NA,1289228973641604,1,Kontrolle,2025-09-01,SM
NA,1852178927062916,3,K am,2025-08-28,LK
NA,444804043509636,2,BE am,2025-08-19,LK
NA,6074303577722756,1,Kontrolle,2025-09-01,SM
NA,1007753996930948,1,Kontrolle,2025-09-01,SM
NA,7763153437986692,1,Kontrolle,2025-09-01,SM
NA,8889053344829316,3,K am,2025-08-28,LK
NA,2344760136306564,2,BE am,2025-08-19,LK
NA,7974259670519684,3,K am,2025-08-26,SM
NA,655910276042628,3,K am,2025-08-21,SM
NA,1781810182885252,3,K am,2025-08-26,SM
NA,6285409810255748,1,Kontrolle,2025-08-28,SM
NA,374435299331972,2,BE am,2025-08-18,LK
NA,374435299331972,3,K am,2025-08-29,LK
NA,7129834740387716,3,K am,2025-08-29,LK
NA,1500335206174596,2,BE am,2025-08-19,LK
NA,1500335206174596,3,K am,2025-08-29,LK
NA,5440984880123780,3,K am,2025-08-29,LK
NA,3189185066438532,1,Kontrolle,2025-09-01,SM
NA,7692784693809028,1,Kontrolle,2025-09-01,SM
NA,2063285159595908,3,K am,2025-08-21,SM
NA,233697810976644,3,K am,2025-08-29,LK
NA,2485497624661892,3,K am,2025-08-29,LK
NA,5863197345189764,3,K am,2025-08-29,LK
NA,3611397531504516,2,BE am,2025-08-19,LK
NA,3611397531504516,3,K am,2025-08-29,LK
NA,7552047205453700,3,K am,2025-08-29,LK
NA,1922547671240580,2,BE am,2025-09-04,LK
NA,6426147298611076,3,K am,2025-08-29,LK
NA,8677947112296324,3,K am,2025-08-26,SM
NA,515172787687300,1,Kontrolle,2025-09-01,SM
NA,5018772415057796,1,Kontrolle,2025-09-01,SM
NA,1078122741108612,3,K am,2025-08-29,LK
NA,4455822461636484,1,Kontrolle,2025-08-28,LK
NA,4455822461636484,2,BE am,2025-09-05,LK
NA,8959422089006980,3,K am,2025-08-26,SM
NA,5687275484745604,3,K am,2025-08-28,SM
NA,339250927243140,3,K am,2025-08-28,LK
NA,2591050740928388,1,Kontrolle,2025-09-01,SM
NA,5405800508034948,3,K am,2025-08-28,LK
NA,3154000694349700,3,K am,2025-08-28,LK
NA,6531700414877572,3,K am,2025-08-28,LK
NA,2450313252573060,2,BE am,2025-08-12,LK
NA,2450313252573060,3,K am,2025-08-29,LK
NA,6953912879943556,3,K am,2025-08-26,SM
NA,5265063019679620,2,BE am,2025-08-18,LK
NA,5265063019679620,3,K am,2025-08-28,SM
NA,1887363299151748,3,K am,2025-08-29,LK
NA,4139163112836996,3,K am,2025-08-29,LK
NA,8642762740207492,2,BE am,2025-08-19,LK
NA,8642762740207492,3,K am,2025-08-29,LK
NA,1605888322441092,1,Kontrolle,2025-09-01,SM
NA,6109487949811588,3,K am,2025-08-26,SM
NA,3857688136126340,1,Kontrolle,2025-09-01,SM
NA,2168838275862404,3,K am,2025-08-29,LK
NA,8924237716918148,3,K am,2025-08-29,LK
NA,128144694710148,2,BE am,2025-08-19,LK
NA,128144694710148,3,K am,2025-08-29,LK
NA,2379944508395396,2,BE am,2025-08-12,LK
NA,2379944508395396,3,K am,2025-08-29,LK
NA,5194694275501956,1,Kontrolle,2025-08-11,DM
NA,5194694275501956,2,BE am,2025-08-18,LK
NA,5194694275501956,3,K am,2025-08-26,SM
NA,1816994554974084,1,Kontrolle,2025-09-01,SM
NA,6320594182344580,1,Kontrolle,2025-08-28,SM
NA,6039119205633924,2,BE am,2025-08-19,JHU
NA,7727969065897860,3,K am,2025-08-26,SM
NA,268882183065476,1,Kontrolle,2025-09-01,SM
NA,4772481810435972,1,Kontrolle,2025-08-28,SM
NA,1394782089908100,2,BE am,2025-09-05,LK
NA,5335431763857284,3,K am,2025-08-26,SM
NA,4209531857014660,3,K am,2025-08-26,SM
NA,5053956787146628,2,BE am,2025-08-20,SM
NA,3928056880304004,2,BE am,2025-09-05,LK
NA,1113307113197444,2,BE am,2025-08-25,SM
NA,6742806647410564,1,Kontrolle,2025-08-26,SM
NA,4491006833725316,2,BE am,2025-08-19,SM
NA,4491006833725316,3,K am,2025-08-21,SM
NA,4517395112791940,1,Kontrolle,2025-09-01,SM
NA,5080345066213252,2,BE am,2025-09-04,LK
NA,5924769996345220,1,Kontrolle,2025-09-01,SM
NA,3672970182659972,1,Kontrolle,2025-08-28,SM
NA,154532973776772,1,Kontrolle,2025-09-01,SM
NA,6909932414832516,1,Kontrolle,2025-09-01,SM
NA,8035832321675140,3,K am,2025-08-26,SM
NA,4939607577857924,2,BE am,2025-09-04,LK
NA,2687807764172676,1,Kontrolle,2025-08-28,SM
NA,6065507484700548,2,BE am,2025-08-11,DM
NA,6065507484700548,3,K am,2025-08-21,SM
NA,998957903908740,1,Kontrolle,2025-09-01,SM
NA,6839563670654852,1,Kontrolle,2025-08-11,DM
NA,6839563670654852,2,BE am,2025-08-11,DM
NA,6839563670654852,3,K am,2025-08-26,SM
NA,5713663763812228,2,BE am,2025-08-11,DM
NA,5713663763812228,3,K am,2025-08-21,SM
NA,3461863950126980,3,K am,2025-08-26,SM
NA,647114183020420,1,Kontrolle,2025-09-01,SM
NA,5150713810390916,1,Kontrolle,2025-08-11,DM
NA,5995138740522884,1,Kontrolle,2025-08-11,DM
NA,8246938554208132,1,Kontrolle,2025-09-01,SM
NA,928589159731076,1,Kontrolle,2025-08-28,SM
NA,2054489066573700,3,K am,2025-08-26,SM
NA,4306288880258948,1,Kontrolle,2025-08-11,DM
NA,8106201065852804,2,BE am,2025-08-19,SM
NA,8106201065852804,3,K am,2025-08-21,SM
NA,787851671375748,3,K am,2025-08-26,SM
NA,6417351205588868,1,Kontrolle,2025-09-01,SM
NA,506376694665092,2,BE am,2025-08-20,SM
NA,7824726089142148,3,K am,2025-08-26,SM
NA,2195226554929028,3,K am,2025-08-21,SM
NA,6698826182299524,3,K am,2025-08-21,SM
NA,4447026368614276,3,K am,2025-08-26,SM
NA,8950625995984772,3,K am,2025-08-26,SM
NA,48979857510276,3,K am,2025-08-28,SM
NA,2300779671195524,2,BE am,2025-08-20,SM
NA,7930279205408644,2,BE am,2025-09-04,LK
NA,7367329251987332,1,Kontrolle,2025-08-11,DM
NA,6241429345144708,1,Kontrolle,2025-08-11,DM
NA,6241429345144708,2,BE am,2025-08-19,SM
NA,6241429345144708,3,K am,2025-08-21,SM
NA,3989629531459460,3,K am,2025-08-26,SM
NA,330454834220932,1,Kontrolle,2025-09-01,SM
NA,4834054461591428,3,K am,2025-08-28,SM
NA,6522904321855364,1,Kontrolle,2025-08-11,DM
NA,4271104508170116,3,K am,2025-08-28,SM
NA,4693316973236100,3,K am,2025-08-26,SM
NA,6945116786921348,1,Kontrolle,2025-09-01,SM
NA,8633966647185284,1,Kontrolle,2025-08-11,DM
NA,8633966647185284,2,BE am,2025-08-11,DM
NA,8633966647185284,3,K am,2025-08-26,SM
NA,4622948229058436,1,Kontrolle,2025-08-11,DM
NA,6874748042743684,1,Kontrolle,2025-08-11,DM
NA,5748848135901060,3,K am,2025-08-28,SM
NA,5185898182479748,1,Kontrolle,2025-09-01,SM
NA,7437697996164996,2,BE am,2025-08-21,SM
NA,1526723485241220,1,Kontrolle,2025-08-11,DM
NA,1526723485241220,2,BE am,2025-08-11,DM
NA,1526723485241220,3,K am,2025-08-21,SM
NA,3778523298926468,3,K am,2025-08-26,SM
NA,963773531819908,1,Kontrolle,2025-09-01,SM
NA,5467373159190404,3,K am,2025-08-28,SM
NA,260086090043268,2,BE am,2025-09-05,LK
NA,5889585624256388,3,K am,2025-08-26,SM
NA,8141385437941636,1,Kontrolle,2025-08-28,SM
NA,5326635670835076,3,K am,2025-08-26,SM
NA,7578435484520324,1,Kontrolle,2025-08-11,DM
NA,7578435484520324,2,BE am,2025-08-12,DM
NA,7578435484520324,3,K am,2025-08-26,SM
NA,1948935950307204,2,BE am,2025-08-20,SM
NA,4200735763992452,1,Kontrolle,2025-08-11,DM
NA,4200735763992452,2,BE am,2025-08-12,DM
NA,1104511020175236,1,Kontrolle,2025-08-11,DM
NA,1104511020175236,2,BE am,2025-08-11,DM
NA,1104511020175236,3,K am,2025-08-21,SM
NA,5608110647545732,1,Kontrolle,2025-08-11,DM
NA,4482210740703108,1,Kontrolle,2025-08-11,DM
NA,8985810368073604,1,Kontrolle,2025-08-11,DM
NA,8985810368073604,2,BE am,2025-08-12,DM
NA,4534987298836356,1,Kontrolle,2025-08-11,DM
NA,4534987298836356,2,BE am,2025-08-12,DM
NA,1157287578308484,1,Kontrolle,2025-08-11,DM
NA,1157287578308484,2,BE am,2025-09-05,LK
NA,3409087391993732,2,BE am,2025-08-25,SM
NA,7349737065942916,1,Kontrolle,2025-08-11,DM
NA,1720237531729796,1,Kontrolle,2025-08-11,DM
NA,312862648176516,1,Kontrolle,2025-08-11,DM
NA,4816462275547012,1,Kontrolle,2025-08-11,DM
NA,4816462275547012,2,BE am,2025-08-12,DM
NA,7068262089232260,1,Kontrolle,2025-08-11,DM
NA,7068262089232260,2,BE am,2025-08-12,DM
NA,1438762555019140,1,Kontrolle,2025-08-11,DM
NA,1438762555019140,2,BE am,2025-08-25,SM
NA,5942362182389636,1,Kontrolle,2025-08-11,DM
NA,3690562368704388,1,Kontrolle,2025-08-11,DM
NA,8194161996074884,1,Kontrolle,2025-08-11,DM
NA,7631212042653572,1,Kontrolle,2025-08-11,DM
NA,7631212042653572,2,BE am,2025-08-11,DM
NA,2001712508440452,1,Kontrolle,2025-08-11,DM
NA,2001712508440452,2,BE am,2025-08-11,DM
NA,2001712508440452,3,K am,2025-08-21,SM
NA,6505312135810948,1,Kontrolle,2025-08-11,DM
NA,4253512322125700,1,Kontrolle,2025-08-11,DM
NA,4253512322125700,2,BE am,2025-08-12,DM
NA,8757111949496196,1,Kontrolle,2025-08-11,DM
NA,4675724787191684,1,Kontrolle,2025-08-11,DM
NA,2423924973506436,3,K am,2025-08-21,SM
NA,1298025066663812,1,Kontrolle,2025-08-11,DM
NA,1298025066663812,2,BE am,2025-08-12,DM
NA,1298025066663812,3,K am,2025-08-26,SM
NA,5801624694034308,1,Kontrolle,2025-08-11,DM
NA,5801624694034308,2,BE am,2025-08-12,DM
NA,3549824880349060,1,Kontrolle,2025-08-11,DM
NA,3549824880349060,2,BE am,2025-08-12,DM
NA,8053424507719556,1,Kontrolle,2025-08-11,DM
NA,735075113242500,1,Kontrolle,2025-08-11,DM
NA,735075113242500,2,BE am,2025-09-05,LK
NA,5238674740612996,1,Kontrolle,2025-08-11,DM
